mid,season,mdate,mtime,hcc,acc,hcg,acg
15345,2016_2017,2016-12-27,,LIV,STK,4,1
15346,2016_2017,2016-12-28,,SOU,TOT,1,4
15347,2016_2017,2016-12-30,,HUL,EVE,2,2
15348,2016_2017,2016-12-31,,BUR,SUN,4,1
15349,2016_2017,2016-12-31,,CHE,STK,4,2
15350,2016_2017,2016-12-31,,LEI,WHU,1,0
15351,2016_2017,2016-12-31,,LIV,MCI,1,0
15352,2016_2017,2016-12-31,,MUN,MID,2,1
15353,2016_2017,2016-12-31,,SOU,WBA,1,2
15354,2016_2017,2016-12-31,,SWA,BOU,0,3
15355,2016_2017,2017-01-01,,ARS,CRY,2,0
15356,2016_2017,2017-01-01,,WAT,TOT,1,4
15357,2016_2017,2017-01-02,,EVE,SOU,3,0
15358,2016_2017,2017-01-02,,MCI,BUR,2,1
15359,2016_2017,2017-01-02,,MID,LEI,0,0
15360,2016_2017,2017-01-02,,SUN,LIV,2,2
15361,2016_2017,2017-01-02,,WBA,HUL,3,1
15362,2016_2017,2017-01-02,,WHU,MUN,0,2
15363,2016_2017,2017-01-03,,BOU,ARS,3,3
15364,2016_2017,2017-01-03,,CRY,SWA,1,2
15365,2016_2017,2017-01-03,,STK,WAT,2,0
15366,2016_2017,2017-01-04,,TOT,CHE,2,0
15367,2016_2017,2017-01-14,,BUR,SOU,1,0
15368,2016_2017,2017-01-14,,HUL,BOU,3,1
15369,2016_2017,2017-01-14,,LEI,CHE,0,3
15370,2016_2017,2017-01-14,,SUN,STK,1,3
15371,2016_2017,2017-01-14,,SWA,ARS,0,4
15372,2016_2017,2017-01-14,,TOT,WBA,4,0
15373,2016_2017,2017-01-14,,WAT,MID,0,0
15374,2016_2017,2017-01-14,,WHU,CRY,3,0
15375,2016_2017,2017-01-15,,EVE,MCI,4,0
15376,2016_2017,2017-01-15,,MUN,LIV,1,1
15377,2016_2017,2017-01-21,,BOU,WAT,2,2
15378,2016_2017,2017-01-21,,CRY,EVE,0,1
15379,2016_2017,2017-01-21,,LIV,SWA,2,3
15380,2016_2017,2017-01-21,,MCI,TOT,2,2
15381,2016_2017,2017-01-21,,MID,WHU,1,3
15382,2016_2017,2017-01-21,,STK,MUN,1,1
15383,2016_2017,2017-01-21,,WBA,SUN,2,0
15384,2016_2017,2017-01-22,,ARS,BUR,2,1
15385,2016_2017,2017-01-22,,CHE,HUL,2,0
15386,2016_2017,2017-01-22,,SOU,LEI,3,0
15387,2016_2017,2017-01-31,,ARS,WAT,1,2
15388,2016_2017,2017-01-31,,BOU,CRY,0,2
15389,2016_2017,2017-01-31,,BUR,LEI,1,0
15390,2016_2017,2017-01-31,,LIV,CHE,1,1
15391,2016_2017,2017-01-31,,MID,WBA,1,1
15392,2016_2017,2017-01-31,,SUN,TOT,0,0
15393,2016_2017,2017-01-31,,SWA,SOU,2,1
15394,2016_2017,2017-02-01,,MUN,HUL,0,0
15395,2016_2017,2017-02-01,,STK,EVE,1,1
15396,2016_2017,2017-02-01,,WHU,MCI,0,4
15397,2016_2017,2017-02-04,,CHE,ARS,3,1
15398,2016_2017,2017-02-04,,CRY,SUN,0,4
15399,2016_2017,2017-02-04,,EVE,BOU,6,3
15400,2016_2017,2017-02-04,,HUL,LIV,2,0
15401,2016_2017,2017-02-04,,SOU,WHU,1,3
15402,2016_2017,2017-02-04,,TOT,MID,1,0
15403,2016_2017,2017-02-04,,WAT,BUR,2,1
15404,2016_2017,2017-02-04,,WBA,STK,1,0
15405,2016_2017,2017-02-05,,LEI,MUN,0,3
15406,2016_2017,2017-02-05,,MCI,SWA,2,1
15407,2016_2017,2017-02-11,,ARS,HUL,2,0
15408,2016_2017,2017-02-11,,LIV,TOT,2,0
15409,2016_2017,2017-02-11,,MUN,WAT,2,0
15410,2016_2017,2017-02-11,,MID,EVE,0,0
15411,2016_2017,2017-02-11,,STK,CRY,1,0
15412,2016_2017,2017-02-11,,SUN,SOU,0,4
15413,2016_2017,2017-02-11,,WHU,WBA,2,2
15414,2016_2017,2017-02-12,,BUR,CHE,1,1
15415,2016_2017,2017-02-12,,SWA,LEI,2,0
15416,2016_2017,2017-02-13,,BOU,MCI,0,2
15417,2016_2017,2017-02-25,,CHE,SWA,3,1
15418,2016_2017,2017-02-25,,CRY,MID,1,0
15419,2016_2017,2017-02-25,,EVE,SUN,2,0
15420,2016_2017,2017-02-25,,HUL,BUR,1,1
15421,2016_2017,2017-02-25,,WAT,WHU,1,1
15422,2016_2017,2017-02-25,,WBA,BOU,2,1
15423,2016_2017,2017-02-26,,TOT,STK,4,0
15424,2016_2017,2017-02-27,,LEI,LIV,3,1
15425,2016_2017,2017-03-04,,LEI,HUL,3,1
15426,2016_2017,2017-03-04,,LIV,ARS,3,1
15427,2016_2017,2017-03-04,,MUN,BOU,1,1
15428,2016_2017,2017-03-04,,STK,MID,2,0
15429,2016_2017,2017-03-04,,SWA,BUR,3,2
15430,2016_2017,2017-03-04,,WAT,SOU,3,4
15431,2016_2017,2017-03-04,,WBA,CRY,0,2
15432,2016_2017,2017-03-05,,SUN,MCI,0,2
15433,2016_2017,2017-03-05,,TOT,EVE,3,2
15434,2016_2017,2017-03-06,,WHU,CHE,1,2
15435,2016_2017,2017-03-08,,MCI,STK,0,0
15436,2016_2017,2017-03-11,,BOU,WHU,3,2
15437,2016_2017,2017-03-11,,EVE,WBA,3,0
15438,2016_2017,2017-03-11,,HUL,SWA,2,1
15439,2016_2017,2017-03-12,,LIV,BUR,2,1
15440,2016_2017,2017-03-18,,BOU,SWA,2,0
15441,2016_2017,2017-03-18,,CRY,WAT,1,0
15442,2016_2017,2017-03-18,,EVE,HUL,4,0
15443,2016_2017,2017-03-18,,STK,CHE,1,2
15444,2016_2017,2017-03-18,,SUN,BUR,0,0
15445,2016_2017,2017-03-18,,WBA,ARS,3,1
15446,2016_2017,2017-03-18,,WHU,LEI,2,3
15447,2016_2017,2017-03-19,,MCI,LIV,1,1
15448,2016_2017,2017-03-19,,MID,MUN,1,3
15449,2016_2017,2017-03-19,,TOT,SOU,2,1
15450,2016_2017,2017-04-01,,BUR,TOT,0,2
15451,2016_2017,2017-04-01,,CHE,CRY,1,2
15452,2016_2017,2017-04-01,,HUL,WHU,2,1
15453,2016_2017,2017-04-01,,LEI,STK,2,0
15454,2016_2017,2017-04-01,,LIV,EVE,3,1
15455,2016_2017,2017-04-01,,MUN,WBA,0,0
15456,2016_2017,2017-04-01,,SOU,BOU,0,0
15457,2016_2017,2017-04-01,,WAT,SUN,1,0
15458,2016_2017,2017-04-02,,ARS,MCI,2,2
15459,2016_2017,2017-04-02,,SWA,MID,0,0
15460,2016_2017,2017-04-04,,BUR,STK,1,0
15461,2016_2017,2017-04-04,,LEI,SUN,2,0
15462,2016_2017,2017-04-04,,MUN,EVE,1,1
15463,2016_2017,2017-04-04,,WAT,WBA,2,0
15464,2016_2017,2017-04-05,,ARS,WHU,3,0
15465,2016_2017,2017-04-05,,CHE,MCI,2,1
15466,2016_2017,2017-04-05,,HUL,MID,4,2
15467,2016_2017,2017-04-05,,LIV,BOU,2,2
15468,2016_2017,2017-04-05,,SOU,CRY,3,1
15469,2016_2017,2017-04-05,,SWA,TOT,1,3
15470,2016_2017,2017-04-08,,BOU,CHE,1,3
15471,2016_2017,2017-04-08,,MCI,HUL,3,1
15472,2016_2017,2017-04-08,,MID,BUR,0,0
15473,2016_2017,2017-04-08,,STK,LIV,1,2
15474,2016_2017,2017-04-08,,TOT,WAT,4,0
15475,2016_2017,2017-04-08,,WBA,SOU,0,1
15476,2016_2017,2017-04-08,,WHU,SWA,1,0
15477,2016_2017,2017-04-09,,EVE,LEI,4,2
15478,2016_2017,2017-04-09,,SUN,MUN,0,3
15479,2016_2017,2017-04-10,,CRY,ARS,3,0
15480,2016_2017,2017-04-15,,CRY,LEI,2,2
15481,2016_2017,2017-04-15,,EVE,BUR,3,1
15482,2016_2017,2017-04-15,,SOU,MCI,0,3
15483,2016_2017,2017-04-15,,STK,HUL,3,1
15484,2016_2017,2017-04-15,,SUN,WHU,2,2
15485,2016_2017,2017-04-15,,TOT,BOU,4,0
15486,2016_2017,2017-04-15,,WAT,SWA,1,0
15487,2016_2017,2017-04-16,,MUN,CHE,2,0
15488,2016_2017,2017-04-16,,WBA,LIV,0,1
15489,2016_2017,2017-04-17,,MID,ARS,1,2
15490,2016_2017,2017-04-22,,BOU,MID,4,0
15491,2016_2017,2017-04-22,,HUL,WAT,2,0
15492,2016_2017,2017-04-22,,SWA,STK,2,0
15493,2016_2017,2017-04-22,,WHU,EVE,0,0
15494,2016_2017,2017-04-23,,BUR,MUN,0,2
15495,2016_2017,2017-04-23,,LIV,CRY,1,2
15496,2016_2017,2017-04-25,,CHE,SOU,4,2
15497,2016_2017,2017-04-26,,ARS,LEI,1,0
15498,2016_2017,2017-04-26,,CRY,TOT,0,1
15499,2016_2017,2017-04-26,,MID,SUN,1,0
15500,2016_2017,2017-04-27,,MCI,MUN,0,0
15501,2016_2017,2017-04-29,,CRY,BUR,0,2
15502,2016_2017,2017-04-29,,SOU,HUL,0,0
15503,2016_2017,2017-04-29,,STK,WHU,0,0
15504,2016_2017,2017-04-29,,SUN,BOU,0,1
15505,2016_2017,2017-04-29,,WBA,LEI,0,1
15506,2016_2017,2017-04-30,,EVE,CHE,0,3
15507,2016_2017,2017-04-30,,MUN,SWA,1,1
15508,2016_2017,2017-04-30,,MID,MCI,2,2
15509,2016_2017,2017-04-30,,TOT,ARS,2,0
15510,2016_2017,2017-05-01,,WAT,LIV,0,1
15511,2016_2017,2017-05-05,,WHU,TOT,1,0
15512,2016_2017,2017-05-06,,BOU,STK,2,2
15513,2016_2017,2017-05-06,,BUR,WBA,2,2
15514,2016_2017,2017-05-06,,HUL,SUN,0,2
15515,2016_2017,2017-05-06,,LEI,WAT,3,0
15516,2016_2017,2017-05-06,,MCI,CRY,5,0
15517,2016_2017,2017-05-06,,SWA,EVE,1,0
15518,2016_2017,2017-05-07,,ARS,MUN,2,0
15519,2016_2017,2017-05-07,,LIV,SOU,0,0
15520,2016_2017,2017-05-08,,CHE,MID,3,0
15521,2016_2017,2017-05-10,,SOU,ARS,0,2
15522,2016_2017,2017-05-12,,EVE,WAT,1,0
15523,2016_2017,2017-05-12,,WBA,CHE,0,1
15524,2016_2017,2017-05-13,,BOU,BUR,2,1
15525,2016_2017,2017-05-13,,MCI,LEI,2,1
15526,2016_2017,2017-05-13,,MID,SOU,1,2
15527,2016_2017,2017-05-13,,STK,ARS,1,4
15528,2016_2017,2017-05-13,,SUN,SWA,0,2
15529,2016_2017,2017-05-14,,CRY,HUL,4,0
15530,2016_2017,2017-05-14,,TOT,MUN,2,1
15531,2016_2017,2017-05-14,,WHU,LIV,0,4
15532,2016_2017,2017-05-15,,CHE,WAT,4,3
15533,2016_2017,2017-05-16,,ARS,SUN,2,0
15534,2016_2017,2017-05-16,,MCI,WBA,3,1
15535,2016_2017,2017-05-17,,SOU,MUN,0,0
15536,2016_2017,2017-05-18,,LEI,TOT,1,6
15537,2016_2017,2017-05-21,,ARS,EVE,3,1
15538,2016_2017,2017-05-21,,BUR,WHU,1,2
15539,2016_2017,2017-05-21,,CHE,SUN,5,1
15540,2016_2017,2017-05-21,,HUL,TOT,1,7
15541,2016_2017,2017-05-21,,LEI,BOU,1,1
15542,2016_2017,2017-05-21,,LIV,MID,3,0
15543,2016_2017,2017-05-21,,MUN,CRY,2,0
15544,2016_2017,2017-05-21,,SOU,STK,0,1
15545,2016_2017,2017-05-21,,SWA,WBA,2,1
15546,2016_2017,2017-05-21,,WAT,MCI,0,5
15547,2017_2018,2017-08-11,,ARS,LEI,4,3
15548,2017_2018,2017-08-12,,BHA,MCI,0,2
15549,2017_2018,2017-08-12,,CHE,BUR,2,3
15550,2017_2018,2017-08-12,,CRY,HUD,0,3
15551,2017_2018,2017-08-12,,EVE,STK,1,0
15552,2017_2018,2017-08-12,,SOU,SWA,0,0
15553,2017_2018,2017-08-12,,WAT,LIV,3,3
15554,2017_2018,2017-08-12,,WBA,BOU,1,0
15555,2017_2018,2017-08-13,,MUN,WHU,4,0
15556,2017_2018,2017-08-13,,NEW,TOT,0,2
15557,2017_2018,2017-08-19,,BOU,WAT,0,2
15558,2017_2018,2017-08-19,,BUR,WBA,0,1
15559,2017_2018,2017-08-19,,LEI,BHA,2,0
15560,2017_2018,2017-08-19,,LIV,CRY,1,0
15561,2017_2018,2017-08-19,,SOU,WHU,3,2
15562,2017_2018,2017-08-19,,STK,ARS,1,0
15563,2017_2018,2017-08-19,,SWA,MUN,0,4
15564,2017_2018,2017-08-20,,HUD,NEW,1,0
15565,2017_2018,2017-08-20,,TOT,CHE,1,2
15566,2017_2018,2017-08-21,,MCI,EVE,1,1
15567,2017_2018,2017-08-26,,BOU,MCI,1,2
15568,2017_2018,2017-08-26,,CRY,SWA,0,2
15569,2017_2018,2017-08-26,,HUD,SOU,0,0
15570,2017_2018,2017-08-26,,MUN,LEI,2,0
15571,2017_2018,2017-08-26,,NEW,WHU,3,0
15572,2017_2018,2017-08-26,,WAT,BHA,0,0
15573,2017_2018,2017-08-27,,CHE,EVE,2,0
15574,2017_2018,2017-08-27,,LIV,ARS,4,0
15575,2017_2018,2017-08-27,,TOT,BUR,1,1
15576,2017_2018,2017-08-27,,WBA,STK,1,1
15577,2017_2018,2017-09-09,,ARS,BOU,3,0
15578,2017_2018,2017-09-09,,BHA,WBA,3,1
15579,2017_2018,2017-09-09,,EVE,TOT,0,3
15580,2017_2018,2017-09-09,,LEI,CHE,1,2
15581,2017_2018,2017-09-09,,MCI,LIV,5,0
15582,2017_2018,2017-09-09,,SOU,WAT,0,2
15583,2017_2018,2017-09-09,,STK,MUN,2,2
15584,2017_2018,2017-09-10,,BUR,CRY,1,0
15585,2017_2018,2017-09-10,,SWA,NEW,0,1
15586,2017_2018,2017-09-11,,WHU,HUD,2,0
15587,2017_2018,2017-09-15,,BOU,BHA,2,1
15588,2017_2018,2017-09-16,,CRY,SOU,0,1
15589,2017_2018,2017-09-16,,HUD,LEI,1,1
15590,2017_2018,2017-09-16,,LIV,BUR,1,1
15591,2017_2018,2017-09-16,,NEW,STK,2,1
15592,2017_2018,2017-09-16,,TOT,SWA,0,0
15593,2017_2018,2017-09-16,,WAT,MCI,0,6
15594,2017_2018,2017-09-16,,WBA,WHU,0,0
15595,2017_2018,2017-09-17,,CHE,ARS,0,0
15596,2017_2018,2017-09-17,,MUN,EVE,4,0
15597,2017_2018,2017-09-23,,BUR,HUD,0,0
15598,2017_2018,2017-09-23,,EVE,BOU,2,1
15599,2017_2018,2017-09-23,,LEI,LIV,2,3
15600,2017_2018,2017-09-23,,MCI,CRY,5,0
15601,2017_2018,2017-09-23,,SOU,MUN,0,1
15602,2017_2018,2017-09-23,,STK,CHE,0,4
15603,2017_2018,2017-09-23,,SWA,WAT,1,2
15604,2017_2018,2017-09-23,,WHU,TOT,2,3
15605,2017_2018,2017-09-24,,BHA,NEW,1,0
15606,2017_2018,2017-09-25,,ARS,WBA,2,0
15607,2017_2018,2017-09-30,,BOU,LEI,0,0
15608,2017_2018,2017-09-30,,CHE,MCI,0,1
15609,2017_2018,2017-09-30,,HUD,TOT,0,4
15610,2017_2018,2017-09-30,,MUN,CRY,4,0
15611,2017_2018,2017-09-30,,STK,SOU,2,1
15612,2017_2018,2017-09-30,,WBA,WAT,2,2
15613,2017_2018,2017-09-30,,WHU,SWA,1,0
15614,2017_2018,2017-10-01,,ARS,BHA,2,0
15615,2017_2018,2017-10-01,,EVE,BUR,0,1
15616,2017_2018,2017-10-01,,NEW,LIV,1,1
15617,2017_2018,2017-10-14,,BUR,WHU,1,1
15618,2017_2018,2017-10-14,,CRY,CHE,2,1
15619,2017_2018,2017-10-14,,LIV,MUN,0,0
15620,2017_2018,2017-10-14,,MCI,STK,7,2
15621,2017_2018,2017-10-14,,SWA,HUD,2,0
15622,2017_2018,2017-10-14,,TOT,BOU,1,0
15623,2017_2018,2017-10-14,,WAT,ARS,2,1
15624,2017_2018,2017-10-15,,BHA,EVE,1,1
15625,2017_2018,2017-10-15,,SOU,NEW,2,2
15626,2017_2018,2017-10-16,,LEI,WBA,1,1
15627,2017_2018,2017-10-20,,WHU,BHA,0,3
15628,2017_2018,2017-10-21,,CHE,WAT,4,2
15629,2017_2018,2017-10-21,,HUD,MUN,2,1
15630,2017_2018,2017-10-21,,MCI,BUR,3,0
15631,2017_2018,2017-10-21,,NEW,CRY,1,0
15632,2017_2018,2017-10-21,,SOU,WBA,1,0
15633,2017_2018,2017-10-21,,STK,BOU,1,2
15634,2017_2018,2017-10-21,,SWA,LEI,1,2
15635,2017_2018,2017-10-22,,EVE,ARS,2,5
15636,2017_2018,2017-10-22,,TOT,LIV,4,1
15637,2017_2018,2017-10-28,,ARS,SWA,2,1
15638,2017_2018,2017-10-28,,BOU,CHE,0,1
15639,2017_2018,2017-10-28,,CRY,WHU,2,2
15640,2017_2018,2017-10-28,,LIV,HUD,3,0
15641,2017_2018,2017-10-28,,MUN,TOT,1,0
15642,2017_2018,2017-10-28,,WAT,STK,0,1
15643,2017_2018,2017-10-28,,WBA,MCI,2,3
15644,2017_2018,2017-10-29,,BHA,SOU,1,1
15645,2017_2018,2017-10-29,,LEI,EVE,2,0
15646,2017_2018,2017-10-30,,BUR,NEW,1,0
15647,2017_2018,2017-11-04,,HUD,WBA,1,0
15648,2017_2018,2017-11-04,,NEW,BOU,0,1
15649,2017_2018,2017-11-04,,SOU,BUR,0,1
15650,2017_2018,2017-11-04,,STK,LEI,2,2
15651,2017_2018,2017-11-04,,SWA,BHA,0,1
15652,2017_2018,2017-11-04,,WHU,LIV,1,4
15653,2017_2018,2017-11-05,,CHE,MUN,1,0
15654,2017_2018,2017-11-05,,EVE,WAT,3,2
15655,2017_2018,2017-11-05,,MCI,ARS,3,1
15656,2017_2018,2017-11-05,,TOT,CRY,1,0
15657,2017_2018,2017-11-18,,ARS,TOT,2,0
15658,2017_2018,2017-11-18,,BOU,HUD,4,0
15659,2017_2018,2017-11-18,,BUR,SWA,2,0
15660,2017_2018,2017-11-18,,CRY,EVE,2,2
15661,2017_2018,2017-11-18,,LEI,MCI,0,2
15662,2017_2018,2017-11-18,,LIV,SOU,3,0
15663,2017_2018,2017-11-18,,MUN,NEW,4,1
15664,2017_2018,2017-11-18,,WBA,CHE,0,4
15665,2017_2018,2017-11-19,,WAT,WHU,2,0
15666,2017_2018,2017-11-20,,BHA,STK,2,2
15667,2017_2018,2017-11-24,,WHU,LEI,1,1
15668,2017_2018,2017-11-25,,CRY,STK,2,1
15669,2017_2018,2017-11-25,,LIV,CHE,1,1
15670,2017_2018,2017-11-25,,MUN,BHA,1,0
15671,2017_2018,2017-11-25,,NEW,WAT,0,3
15672,2017_2018,2017-11-25,,SWA,BOU,0,0
15673,2017_2018,2017-11-25,,TOT,WBA,1,1
15674,2017_2018,2017-11-26,,BUR,ARS,0,1
15675,2017_2018,2017-11-26,,HUD,MCI,1,2
15676,2017_2018,2017-11-26,,SOU,EVE,4,1
15677,2017_2018,2017-11-28,,BHA,CRY,0,0
15678,2017_2018,2017-11-28,,LEI,TOT,2,1
15679,2017_2018,2017-11-28,,WAT,MUN,2,4
15680,2017_2018,2017-11-28,,WBA,NEW,2,2
15681,2017_2018,2017-11-29,,ARS,HUD,5,0
15682,2017_2018,2017-11-29,,BOU,BUR,1,2
15683,2017_2018,2017-11-29,,CHE,SWA,1,0
15684,2017_2018,2017-11-29,,EVE,WHU,4,0
15685,2017_2018,2017-11-29,,MCI,SOU,2,1
15686,2017_2018,2017-11-29,,STK,LIV,0,3
15687,2017_2018,2017-12-02,,ARS,MUN,1,3
15688,2017_2018,2017-12-02,,BHA,LIV,1,5
15689,2017_2018,2017-12-02,,CHE,NEW,3,1
15690,2017_2018,2017-12-02,,EVE,HUD,2,0
15691,2017_2018,2017-12-02,,LEI,BUR,1,0
15692,2017_2018,2017-12-02,,STK,SWA,2,1
15693,2017_2018,2017-12-02,,WAT,TOT,1,1
15694,2017_2018,2017-12-02,,WBA,CRY,0,0
15695,2017_2018,2017-12-03,,BOU,SOU,1,1
15696,2017_2018,2017-12-03,,MCI,WHU,2,1
15697,2017_2018,2017-12-09,,BUR,WAT,1,0
15698,2017_2018,2017-12-09,,CRY,BOU,2,2
15699,2017_2018,2017-12-09,,HUD,BHA,2,0
15700,2017_2018,2017-12-09,,NEW,LEI,2,3
15701,2017_2018,2017-12-09,,SWA,WBA,1,0
15702,2017_2018,2017-12-09,,TOT,STK,5,1
15703,2017_2018,2017-12-09,,WHU,CHE,1,0
15704,2017_2018,2017-12-10,,LIV,EVE,1,1
15705,2017_2018,2017-12-10,,MUN,MCI,1,2
15706,2017_2018,2017-12-10,,SOU,ARS,1,1
15707,2017_2018,2017-12-12,,BUR,STK,1,0
15708,2017_2018,2017-12-12,,CRY,WAT,2,1
15709,2017_2018,2017-12-12,,HUD,CHE,1,3
15710,2017_2018,2017-12-13,,LIV,WBA,0,0
15711,2017_2018,2017-12-13,,MUN,BOU,1,0
15712,2017_2018,2017-12-13,,NEW,EVE,0,1
15713,2017_2018,2017-12-13,,SOU,LEI,1,4
15714,2017_2018,2017-12-13,,SWA,MCI,0,4
15715,2017_2018,2017-12-13,,TOT,BHA,2,0
15716,2017_2018,2017-12-13,,WHU,ARS,0,0
15717,2017_2018,2017-12-16,,ARS,NEW,1,0
15718,2017_2018,2017-12-16,,BHA,BUR,0,0
15719,2017_2018,2017-12-16,,CHE,SOU,1,0
15720,2017_2018,2017-12-16,,LEI,CRY,0,3
15721,2017_2018,2017-12-16,,MCI,TOT,4,1
15722,2017_2018,2017-12-16,,STK,WHU,0,3
15723,2017_2018,2017-12-16,,WAT,HUD,1,4
15724,2017_2018,2017-12-17,,BOU,LIV,0,4
15725,2017_2018,2017-12-17,,WBA,MUN,1,2
15726,2017_2018,2017-12-18,,EVE,SWA,3,1
15727,2017_2018,2017-12-22,,ARS,LIV,3,3
15728,2017_2018,2017-12-23,,BHA,WAT,1,0
15729,2017_2018,2017-12-23,,BUR,TOT,0,3
15730,2017_2018,2017-12-23,,EVE,CHE,0,0
15731,2017_2018,2017-12-23,,LEI,MUN,2,2
15732,2017_2018,2017-12-23,,MCI,BOU,4,0
15733,2017_2018,2017-12-23,,SOU,HUD,1,1
15734,2017_2018,2017-12-23,,STK,WBA,3,1
15735,2017_2018,2017-12-23,,SWA,CRY,1,1
15736,2017_2018,2017-12-23,,WHU,NEW,2,3
15737,2017_2018,2017-12-26,,BOU,WHU,3,3
15738,2017_2018,2017-12-26,,CHE,BHA,2,0
15739,2017_2018,2017-12-26,,HUD,STK,1,1
15740,2017_2018,2017-12-26,,LIV,SWA,5,0
15741,2017_2018,2017-12-26,,MUN,BUR,2,2
15742,2017_2018,2017-12-26,,TOT,SOU,5,2
15743,2017_2018,2017-12-26,,WAT,LEI,2,1
15744,2017_2018,2017-12-26,,WBA,EVE,0,0
15745,2017_2018,2017-12-27,,NEW,MCI,0,1
15746,2017_2018,2017-12-28,,CRY,ARS,2,3
15747,2017_2018,2017-12-30,,BOU,EVE,2,1
15748,2017_2018,2017-12-30,,CHE,STK,5,0
15749,2017_2018,2017-12-30,,HUD,BUR,0,0
15750,2017_2018,2017-12-30,,LIV,LEI,2,1
15751,2017_2018,2017-12-30,,MUN,SOU,0,0
15752,2017_2018,2017-12-30,,NEW,BHA,0,0
15753,2017_2018,2017-12-30,,WAT,SWA,1,2
15754,2017_2018,2017-12-31,,CRY,MCI,0,0
15755,2017_2018,2017-12-31,,WBA,ARS,1,1
15756,2017_2018,2018-01-01,,BHA,BOU,2,2
15757,2017_2018,2018-01-01,,BUR,LIV,1,2
15758,2017_2018,2018-01-01,,EVE,MUN,0,2
15759,2017_2018,2018-01-01,,LEI,HUD,3,0
15760,2017_2018,2018-01-01,,STK,NEW,0,1
15761,2017_2018,2018-01-02,,MCI,WAT,3,1
15762,2017_2018,2018-01-02,,SOU,CRY,1,2
15763,2017_2018,2018-01-02,,SWA,TOT,0,2
15764,2017_2018,2018-01-02,,WHU,WBA,2,1
15765,2017_2018,2018-01-03,,ARS,CHE,2,2
15766,2017_2018,2018-01-04,,TOT,WHU,1,1
15767,2017_2018,2018-01-13,,CHE,LEI,0,0
15768,2017_2018,2018-01-13,,CRY,BUR,1,0
15769,2017_2018,2018-01-13,,HUD,WHU,1,4
15770,2017_2018,2018-01-13,,NEW,SWA,1,1
15771,2017_2018,2018-01-13,,TOT,EVE,4,0
15772,2017_2018,2018-01-13,,WAT,SOU,2,2
15773,2017_2018,2018-01-13,,WBA,BHA,2,0
15774,2017_2018,2018-01-14,,BOU,ARS,2,1
15775,2017_2018,2018-01-14,,LIV,MCI,4,3
15776,2017_2018,2018-01-15,,MUN,STK,3,0
15777,2017_2018,2018-01-20,,ARS,CRY,4,1
15778,2017_2018,2018-01-20,,BHA,CHE,0,4
15779,2017_2018,2018-01-20,,BUR,MUN,0,1
15780,2017_2018,2018-01-20,,EVE,WBA,1,1
15781,2017_2018,2018-01-20,,LEI,WAT,2,0
15782,2017_2018,2018-01-20,,MCI,NEW,3,1
15783,2017_2018,2018-01-20,,STK,HUD,2,0
15784,2017_2018,2018-01-20,,WHU,BOU,1,1
15785,2017_2018,2018-01-21,,SOU,TOT,1,1
15786,2017_2018,2018-01-22,,SWA,LIV,1,0
15787,2017_2018,2018-01-30,,HUD,LIV,0,3
15788,2017_2018,2018-01-30,,SWA,ARS,3,1
15789,2017_2018,2018-01-30,,WHU,CRY,1,1
15790,2017_2018,2018-01-31,,CHE,BOU,0,3
15791,2017_2018,2018-01-31,,EVE,LEI,2,1
15792,2017_2018,2018-01-31,,MCI,WBA,3,0
15793,2017_2018,2018-01-31,,NEW,BUR,1,1
15794,2017_2018,2018-01-31,,SOU,BHA,1,1
15795,2017_2018,2018-01-31,,STK,WAT,0,0
15796,2017_2018,2018-01-31,,TOT,MUN,2,0
15797,2017_2018,2018-02-03,,ARS,EVE,5,1
15798,2017_2018,2018-02-03,,BOU,STK,2,1
15799,2017_2018,2018-02-03,,BHA,WHU,3,1
15800,2017_2018,2018-02-03,,BUR,MCI,1,1
15801,2017_2018,2018-02-03,,LEI,SWA,1,1
15802,2017_2018,2018-02-03,,MUN,HUD,2,0
15803,2017_2018,2018-02-03,,WBA,SOU,2,3
15804,2017_2018,2018-02-04,,CRY,NEW,1,1
15805,2017_2018,2018-02-04,,LIV,TOT,2,2
15806,2017_2018,2018-02-05,,WAT,CHE,4,1
15807,2017_2018,2018-02-10,,EVE,CRY,3,1
15808,2017_2018,2018-02-10,,MCI,LEI,5,1
15809,2017_2018,2018-02-10,,STK,BHA,1,1
15810,2017_2018,2018-02-10,,SWA,BUR,1,0
15811,2017_2018,2018-02-10,,TOT,ARS,1,0
15812,2017_2018,2018-02-10,,WHU,WAT,2,0
15813,2017_2018,2018-02-11,,HUD,BOU,4,1
15814,2017_2018,2018-02-11,,NEW,MUN,1,0
15815,2017_2018,2018-02-11,,SOU,LIV,0,2
15816,2017_2018,2018-02-12,,CHE,WBA,3,0
15817,2017_2018,2018-02-24,,BOU,NEW,2,2
15818,2017_2018,2018-02-24,,BHA,SWA,4,1
15819,2017_2018,2018-02-24,,BUR,SOU,1,1
15820,2017_2018,2018-02-24,,LEI,STK,1,1
15821,2017_2018,2018-02-24,,LIV,WHU,4,1
15822,2017_2018,2018-02-24,,WAT,EVE,1,0
15823,2017_2018,2018-02-24,,WBA,HUD,1,2
15824,2017_2018,2018-02-25,,CRY,TOT,0,1
15825,2017_2018,2018-02-25,,MUN,CHE,2,1
15826,2017_2018,2018-03-01,,ARS,MCI,0,3
15827,2017_2018,2018-03-03,,BUR,EVE,2,1
15828,2017_2018,2018-03-03,,LEI,BOU,1,1
